"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","61122","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3495","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","11","2.0.0","67206","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6081","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","12","2.0.0","71435","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4224","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","similar","become hungry","","50","experience pain","",""
"","","","","","html-slider-response","13","2.0.0","75205","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3767","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","27","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","14","2.0.0","81937","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6730","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","15","2.0.0","85371","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3430","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","16","2.0.0","89642","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4267","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","17","2.0.0","93043","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3396","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","18","2.0.0","96492","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3446","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","92","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","19","2.0.0","100333","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3836","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","causal","feel scared","see something","50","","",""
"","","","","","html-slider-response","20","2.0.0","103506","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3171","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","9","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","21","2.0.0","107355","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3844","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","26","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","22","2.0.0","112067","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4709","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","23","2.0.0","115675","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3604","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","81","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","24","2.0.0","119229","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3552","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","122370","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3139","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","26","2.0.0","125748","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3372","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","27","2.0.0","128306","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2556","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","37","","causal","reach for something","become hungry","50","","",""
"","","","","","html-slider-response","28","2.0.0","132511","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4201","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","37","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","29","2.0.0","135699","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3184","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","30","2.0.0","139359","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3655","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","31","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","31","2.0.0","142535","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3172","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","85","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","32","2.0.0","145667","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3128","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","29","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","33","2.0.0","148414","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2744","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","69","","causal","become hungry","take a walk","50","","",""
"","","","","","html-slider-response","34","2.0.0","151814","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3396","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","jump up and down","","50","sit down","",""
"","","","","","instructions","35","2.0.0","155727","4A2F5FA7C971445285A19BFBD5CDF465","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3905","","","[{""page_index"":0,""viewing_time"":3905}]","","","","","","",""
