"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","37261","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3542","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","similar","get sick","get tired","50","","",""
"","","","","","html-slider-response","11","2.0.0","41341","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4078","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","96","","causal","get tired","","50","jump up and down","",""
"","","","","","html-slider-response","12","2.0.0","45822","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4478","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","13","","causal","reach for something","","50","become hungry","",""
"","","","","","html-slider-response","13","2.0.0","49637","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3814","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","causal","take a walk","","50","think about something","",""
"","","","","","html-slider-response","14","2.0.0","52285","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2646","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","70","","causal","remember something","","50","take a walk","",""
"","","","","","html-slider-response","15","2.0.0","54781","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2495","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","87","","causal","sit down","","50","experience pain","",""
"","","","","","html-slider-response","16","2.0.0","59039","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4255","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","8","","similar","take a walk","jump up and down","50","","",""
"","","","","","html-slider-response","17","2.0.0","63197","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4157","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","causal","jump up and down","","50","think about something","",""
"","","","","","html-slider-response","18","2.0.0","66053","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2854","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","69","","causal","get sick","","50","see something","",""
"","","","","","html-slider-response","19","2.0.0","69901","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3846","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","kick something","","50","think about something","",""
"","","","","","html-slider-response","20","2.0.0","73877","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3975","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","similar","kick something","jump up and down","50","","",""
"","","","","","html-slider-response","21","2.0.0","77117","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3238","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","causal","think about something","","50","take a walk","",""
"","","","","","html-slider-response","22","2.0.0","80422","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3302","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","similar","remember something","think about something","50","","",""
"","","","","","html-slider-response","23","2.0.0","83125","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2702","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","82","","causal","hear something","","50","take a walk","",""
"","","","","","html-slider-response","24","2.0.0","85974","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2847","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","89501","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3526","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","17","","similar","reach for something","kick something","50","","",""
"","","","","","html-slider-response","26","2.0.0","94381","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4878","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","49","","similar","choose what to do","remember something","50","","",""
"","","","","","html-slider-response","27","2.0.0","98486","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4103","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","similar","think about something","remember something","50","","",""
"","","","","","html-slider-response","28","2.0.0","102534","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4046","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","4","","similar","jump up and down","sit down","50","","",""
"","","","","","html-slider-response","29","2.0.0","106269","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3734","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","similar","see something","hear something","50","","",""
"","","","","","html-slider-response","30","2.0.0","108765","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2495","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","57","","similar","become hungry","experience pain","50","","",""
"","","","","","html-slider-response","31","2.0.0","112613","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3847","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","causal","experience pain","","50","kick something","",""
"","","","","","html-slider-response","32","2.0.0","116550","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3935","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","49","","similar","get tired","feel scared","50","","",""
"","","","","","html-slider-response","33","2.0.0","118845","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2294","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","82","","causal","see something","","50","take a walk","",""
"","","","","","html-slider-response","34","2.0.0","121685","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2839","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","37","","causal","choose what to do","","50","feel scared","",""
"","","","","","instructions","35","2.0.0","124213","B922F79B8A4743169124407E9ED88737","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2527","","","[{""page_index"":0,""viewing_time"":2527}]","","","","","","",""
