"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","16","2.0.0","126102","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8678","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","67","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","17","2.0.0","129614","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3510","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","54","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","18","2.0.0","133598","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3983","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","52","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","19","2.0.0","138086","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4487","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","14","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","20","2.0.0","143991","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5903","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","82","","causal","become hungry","take a walk","50","","",""
"","","","","","html-slider-response","21","2.0.0","148758","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4765","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","2","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","22","2.0.0","154174","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5415","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","23","2.0.0","160710","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6533","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","24","2.0.0","165350","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4639","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","171334","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5982","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","26","2.0.0","176086","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4750","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","14","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","27","2.0.0","180630","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4543","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","32","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","28","2.0.0","184199","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3567","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","46","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","29","2.0.0","186982","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2782","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","45","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","30","2.0.0","190070","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3087","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","52","","similar","choose what to do","","50","remember something","",""
"","","","","","html-slider-response","31","2.0.0","195494","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5423","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","38","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","32","2.0.0","200702","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5206","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","14","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","33","2.0.0","204238","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3535","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","96","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","34","2.0.0","208374","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4135","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","similar","see something","","50","hear something","",""
"","","","","","instructions","35","2.0.0","212726","9A2D336236B2490C84C1062DEE014EE1","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4351","","","[{""page_index"":0,""viewing_time"":4351}]","","","","","","",""
