"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","515111","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5859","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","11","2.0.0","522945","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7833","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","12","2.0.0","556199","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","33252","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","13","2.0.0","564044","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7842","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","14","2.0.0","580304","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","16257","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","15","2.0.0","584718","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4411","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","90","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","16","2.0.0","596826","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","12106","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","see something","50","","",""
"","","","","","html-slider-response","17","2.0.0","636810","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","39982","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","choose what to do","","50","remember something","",""
"","","","","","html-slider-response","18","2.0.0","718617","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","81806","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","19","2.0.0","723707","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5088","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","reach for something","become hungry","50","","",""
"","","","","","html-slider-response","20","2.0.0","731095","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7385","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","21","2.0.0","737042","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5946","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","22","2.0.0","747615","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","10570","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","23","2.0.0","866571","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","118953","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","51","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","24","2.0.0","872261","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5688","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","877021","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4758","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","26","2.0.0","884001","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6978","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","27","2.0.0","888794","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4792","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","become hungry","","50","experience pain","",""
"","","","","","html-slider-response","28","2.0.0","896358","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7561","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","29","2.0.0","1088531","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","192169","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","30","2.0.0","1092304","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3770","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","31","2.0.0","1096422","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4117","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","32","2.0.0","1101430","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5005","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","33","2.0.0","1105385","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3952","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","34","2.0.0","1108751","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3365","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","remember something","take a walk","50","","",""
"","","","","","instructions","35","2.0.0","1111796","3EF7546D82BB4374ABCBC6F959921D7A","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3044","","","[{""page_index"":0,""viewing_time"":3044}]","","","","","","",""
