"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","71005","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6621","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","11","2.0.0","78924","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7918","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","12","2.0.0","84215","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5288","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","13","2.0.0","89181","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4964","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","90","","causal","hear something","take a walk","50","","",""
"","","","","","html-slider-response","14","2.0.0","93126","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3943","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","98","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","15","2.0.0","97322","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4195","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","16","2.0.0","101889","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4565","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","17","2.0.0","106761","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4869","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","18","2.0.0","110923","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4160","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","19","2.0.0","114493","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3568","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","20","2.0.0","117168","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2673","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","see something","50","","",""
"","","","","","html-slider-response","21","2.0.0","122757","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5586","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","22","2.0.0","127389","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4630","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","reach for something","become hungry","50","","",""
"","","","","","html-slider-response","23","2.0.0","130593","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3202","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","24","2.0.0","134423","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3827","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","140489","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6064","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","88","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","26","2.0.0","144073","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3581","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","18","","similar","become hungry","","50","experience pain","",""
"","","","","","html-slider-response","27","2.0.0","147490","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3415","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","28","2.0.0","150671","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3179","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","29","2.0.0","154164","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3491","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","72","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","30","2.0.0","157576","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3410","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","31","2.0.0","161197","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3619","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","32","2.0.0","164822","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3623","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","38","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","33","2.0.0","171555","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6731","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","choose what to do","","50","remember something","",""
"","","","","","html-slider-response","34","2.0.0","175197","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3640","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","take a walk","","50","jump up and down","",""
"","","","","","instructions","35","2.0.0","178602","824948A8EFEE4676BEDD6F2DFCDFB76E","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3403","","","[{""page_index"":0,""viewing_time"":3403}]","","","","","","",""
