"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","23","2.0.0","188764","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5839","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","24","2.0.0","194198","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5430","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","202250","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8050","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","26","2.0.0","208636","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6382","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","27","2.0.0","214499","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5861","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","feel scared","see something","50","","",""
"","","","","","html-slider-response","28","2.0.0","221250","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6749","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","29","2.0.0","228383","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7131","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","30","2.0.0","233798","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5414","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","81","","causal","hear something","take a walk","50","","",""
"","","","","","html-slider-response","31","2.0.0","241587","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7788","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","14","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","32","2.0.0","249421","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7833","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","68","","causal","reach for something","become hungry","50","","",""
"","","","","","html-slider-response","33","2.0.0","255492","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6070","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","become hungry","take a walk","50","","",""
"","","","","","html-slider-response","34","2.0.0","260517","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5021","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","causal","remember something","take a walk","50","","",""
"","","","","","instructions","35","2.0.0","262694","F8CEF3E9F37A44C284584E0F27373B53","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2175","","","[{""page_index"":0,""viewing_time"":2175}]","","","","","","",""
