"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","16","2.0.0","94455","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4026","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","17","2.0.0","100271","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5815","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","18","2.0.0","104770","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4498","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","19","2.0.0","109113","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4343","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","88","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","20","2.0.0","113450","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4336","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","21","2.0.0","117508","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4056","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","67","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","22","2.0.0","143804","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","26295","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","30","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","23","2.0.0","148520","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4714","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","17","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","24","2.0.0","154649","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6128","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","162654","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8004","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","58","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","26","2.0.0","167367","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4712","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","27","2.0.0","171986","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4618","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","59","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","28","2.0.0","176050","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4063","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","39","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","29","2.0.0","180235","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4184","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","30","2.0.0","185838","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5602","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","59","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","31","2.0.0","190167","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4328","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","32","2.0.0","194649","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4481","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","96","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","33","2.0.0","202700","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8050","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","29","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","34","2.0.0","233781","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","31079","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","similar","think about something","","50","remember something","",""
"","","","","","instructions","35","2.0.0","242962","02959600EFEE405789463BE83D574429","","5824a839-7f6f-4f19-93f6-b180e10098cf","","9178","","","[{""page_index"":0,""viewing_time"":9177}]","","","","","","",""
