"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","149530","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","28366","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","51","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","11","2.0.0","158043","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8512","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","choose what to do","","50","remember something","",""
"","","","","","html-slider-response","12","2.0.0","164044","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6000","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","become hungry","take a walk","50","","",""
"","","","","","html-slider-response","13","2.0.0","168940","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4896","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","see something","50","","",""
"","","","","","html-slider-response","14","2.0.0","175877","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6936","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","15","2.0.0","187234","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","11356","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","16","2.0.0","196056","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8820","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","17","2.0.0","202644","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6588","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","18","2.0.0","208517","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5872","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","19","2.0.0","216734","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8216","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","20","2.0.0","221811","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5076","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","21","2.0.0","232272","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","10460","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","22","2.0.0","244914","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","12641","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","23","2.0.0","250490","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5576","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","24","2.0.0","257455","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6964","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","262471","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5015","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","26","2.0.0","271605","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","9132","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","27","2.0.0","278805","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7200","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","28","2.0.0","286690","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7884","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","29","2.0.0","292815","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6124","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","hear something","take a walk","50","","",""
"","","","","","html-slider-response","30","2.0.0","300264","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7448","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","31","2.0.0","306257","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5992","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","32","2.0.0","316734","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","10477","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","33","2.0.0","330204","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","13469","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","34","2.0.0","336384","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6180","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","become hungry","","50","experience pain","",""
"","","","","","instructions","35","2.0.0","339976","54B9F370C90B45C09BEF11B7F18EA8BF","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3592","","","[{""page_index"":0,""viewing_time"":3592}]","","","","","","",""
