"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","12","2.0.0","161745","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7262","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","13","2.0.0","167113","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5366","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","14","2.0.0","173611","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6496","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","15","2.0.0","177861","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4248","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","30","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","16","2.0.0","185562","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7698","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","causal","hear something","take a walk","50","","",""
"","","","","","html-slider-response","17","2.0.0","190145","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4580","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","90","","causal","feel scared","see something","50","","",""
"","","","","","html-slider-response","18","2.0.0","196179","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6032","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","19","2.0.0","214162","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","17980","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","reach for something","become hungry","50","","",""
"","","","","","html-slider-response","20","2.0.0","220312","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6148","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","34","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","21","2.0.0","229045","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8730","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","22","2.0.0","274579","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","45532","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","similar","choose what to do","","50","remember something","",""
"","","","","","html-slider-response","23","2.0.0","282561","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7980","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","24","2.0.0","304812","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","22248","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","310730","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5915","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","26","2.0.0","319679","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8947","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","42","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","27","2.0.0","324446","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4764","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","70","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","28","2.0.0","330912","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6463","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","29","2.0.0","337862","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6947","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","42","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","30","2.0.0","342515","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4651","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","31","2.0.0","349330","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6813","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","32","2.0.0","360496","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","11164","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","39","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","33","2.0.0","366411","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5911","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","34","2.0.0","375912","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","9498","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","31","","similar","become hungry","","50","experience pain","",""
"","","","","","instructions","35","2.0.0","382745","31592E72EFB942D2A689F685106DBD47","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6832","","","[{""page_index"":0,""viewing_time"":6831}]","","","","","","",""
