"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","643261","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4685","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","become hungry","take a walk","50","","",""
"","","","","","html-slider-response","11","2.0.0","647469","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4206","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","12","2.0.0","653057","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5584","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","26","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","13","2.0.0","658464","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5406","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","14","2.0.0","663047","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4582","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","hear something","take a walk","50","","",""
"","","","","","html-slider-response","15","2.0.0","665582","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2532","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","16","2.0.0","671004","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5421","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","17","2.0.0","676711","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5704","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","18","2.0.0","680305","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3592","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","causal","feel scared","see something","50","","",""
"","","","","","html-slider-response","19","2.0.0","683574","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3268","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","20","2.0.0","689349","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5774","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","67","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","21","2.0.0","697045","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7695","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","22","2.0.0","701889","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4843","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","87","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","23","2.0.0","705519","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3628","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","24","2.0.0","710304","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4783","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","713739","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3433","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","26","2.0.0","722815","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","9074","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","87","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","27","2.0.0","728252","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5436","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","28","2.0.0","731680","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3426","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","29","2.0.0","740544","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8863","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","30","2.0.0","744408","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3862","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","88","","similar","choose what to do","","50","remember something","",""
"","","","","","html-slider-response","31","2.0.0","749717","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5308","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","57","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","32","2.0.0","753092","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3374","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","33","2.0.0","756684","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3590","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","34","2.0.0","761004","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4319","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","89","","causal","get tired","jump up and down","50","","",""
"","","","","","instructions","35","2.0.0","767657","0117D7B08A624D3A87C40FD09B8D4B62","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6651","","","[{""page_index"":0,""viewing_time"":6651}]","","","","","","",""
