"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","284111","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7167","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","11","2.0.0","289287","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5174","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","1","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","12","2.0.0","295574","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6285","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","54","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","13","2.0.0","301391","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5815","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","81","","similar","choose what to do","","50","remember something","",""
"","","","","","html-slider-response","14","2.0.0","305678","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4285","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","15","2.0.0","311486","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5806","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","4","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","16","2.0.0","316605","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5118","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","17","2.0.0","319815","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3207","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","18","2.0.0","322383","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2566","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","19","2.0.0","325343","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2958","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","reach for something","become hungry","50","","",""
"","","","","","html-slider-response","20","2.0.0","329830","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4486","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","33","","causal","hear something","take a walk","50","","",""
"","","","","","html-slider-response","21","2.0.0","333733","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3901","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","22","2.0.0","339461","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5727","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","23","2.0.0","342854","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3391","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","28","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","24","2.0.0","349438","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6584","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","352990","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3550","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","3","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","26","2.0.0","355974","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2982","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","89","","causal","become hungry","take a walk","50","","",""
"","","","","","html-slider-response","27","2.0.0","360727","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4750","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","28","2.0.0","365303","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4574","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","29","2.0.0","369045","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3741","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","feel scared","see something","50","","",""
"","","","","","html-slider-response","30","2.0.0","372119","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3073","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","7","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","31","2.0.0","374862","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2742","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","32","2.0.0","379078","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4214","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","33","2.0.0","381678","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2597","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","34","2.0.0","385222","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3542","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","8","","similar","become hungry","","50","experience pain","",""
"","","","","","instructions","35","2.0.0","399454","4909869E1F4946FD8D57ACAADF9D0135","","5824a839-7f6f-4f19-93f6-b180e10098cf","","14230","","","[{""page_index"":0,""viewing_time"":14230}]","","","","","","",""
