"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","275017","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5510","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","get tired","feel scared","50","","",""
"","","","","","html-slider-response","11","2.0.0","280644","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5626","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","26","","similar","feel scared","become hungry","50","","",""
"","","","","","html-slider-response","12","2.0.0","283958","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3313","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","","50","see something","",""
"","","","","","html-slider-response","13","2.0.0","288937","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4978","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","kick something","","50","think about something","",""
"","","","","","html-slider-response","14","2.0.0","292384","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3445","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","98","","causal","jump up and down","","50","think about something","",""
"","","","","","html-slider-response","15","2.0.0","296895","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4510","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","98","","similar","choose what to do","remember something","50","","",""
"","","","","","html-slider-response","16","2.0.0","301433","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4538","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","similar","experience pain","feel scared","50","","",""
"","","","","","html-slider-response","17","2.0.0","305320","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3886","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","98","","causal","choose what to do","","50","feel scared","",""
"","","","","","html-slider-response","18","2.0.0","310327","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5006","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","98","","causal","think about something","","50","take a walk","",""
"","","","","","html-slider-response","19","2.0.0","314974","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4646","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","98","","causal","get tired","","50","jump up and down","",""
"","","","","","html-slider-response","20","2.0.0","332527","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","17552","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","causal","sit down","","50","experience pain","",""
"","","","","","html-slider-response","21","2.0.0","336454","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3926","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","84","","similar","get sick","get tired","50","","",""
"","","","","","html-slider-response","22","2.0.0","339804","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3349","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","take a walk","jump up and down","50","","",""
"","","","","","html-slider-response","23","2.0.0","343046","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3241","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","experience pain","","50","kick something","",""
"","","","","","html-slider-response","24","2.0.0","373508","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","30461","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","377886","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4378","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","93","","similar","remember something","think about something","50","","",""
"","","","","","html-slider-response","26","2.0.0","391915","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","14027","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","see something","","50","take a walk","",""
"","","","","","html-slider-response","27","2.0.0","396006","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4090","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","reach for something","","50","become hungry","",""
"","","","","","html-slider-response","28","2.0.0","399592","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3585","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","similar","sit down","jump up and down","50","","",""
"","","","","","html-slider-response","29","2.0.0","403074","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3481","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","90","","causal","become hungry","","50","take a walk","",""
"","","","","","html-slider-response","30","2.0.0","414233","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","11158","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","70","","similar","hear something","see something","50","","",""
"","","","","","html-slider-response","31","2.0.0","417181","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2947","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","94","","causal","hear something","","50","take a walk","",""
"","","","","","html-slider-response","32","2.0.0","421832","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4650","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","similar","kick something","jump up and down","50","","",""
"","","","","","html-slider-response","33","2.0.0","425315","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3482","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","causal","get sick","","50","see something","",""
"","","","","","html-slider-response","34","2.0.0","431686","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6370","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","causal","take a walk","","50","think about something","",""
"","","","","","instructions","35","2.0.0","442758","ED0140E0071A4ACBA4A821244ED622E8","","5824a839-7f6f-4f19-93f6-b180e10098cf","","11071","","","[{""page_index"":0,""viewing_time"":11071}]","","","","","","",""
