"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","48103","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4037","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","88","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","11","2.0.0","50284","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2178","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","88","","causal","become hungry","take a walk","50","","",""
"","","","","","html-slider-response","12","2.0.0","54236","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3949","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","reach for something","become hungry","50","","",""
"","","","","","html-slider-response","13","2.0.0","56723","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2484","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","14","2.0.0","59024","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2297","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","15","2.0.0","61416","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2388","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","16","2.0.0","66959","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5540","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","62","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","17","2.0.0","70560","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3598","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","39","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","18","2.0.0","74072","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3508","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","19","2.0.0","76603","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2528","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","38","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","20","2.0.0","79124","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2518","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","21","2.0.0","85516","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6389","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","22","2.0.0","87708","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2188","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","23","2.0.0","90059","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2347","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","71","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","24","2.0.0","92450","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2387","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","96161","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3708","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","34","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","26","2.0.0","99713","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3548","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","27","2.0.0","102734","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3018","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","28","2.0.0","104855","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2117","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","hear something","take a walk","50","","",""
"","","","","","html-slider-response","29","2.0.0","106956","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2098","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","30","2.0.0","109441","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2481","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","3","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","31","2.0.0","111543","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2100","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","68","","similar","choose what to do","","50","remember something","",""
"","","","","","html-slider-response","32","2.0.0","122577","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","11031","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","33","2.0.0","124298","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","1717","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","34","2.0.0","127677","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3377","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","similar","kick something","","50","jump up and down","",""
"","","","","","instructions","35","2.0.0","133559","FDDD77C9735E41F0B8DE27DD8E41D8AE","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5880","","","[{""page_index"":0,""viewing_time"":5880}]","","","","","","",""
