"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","22","2.1.0","305254","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5951","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","sit down","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","314500","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9244","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","27","","similar","experience pain","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","323516","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9014","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","331689","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8171","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","similar","remember something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","339269","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7578","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","see something","","50","hear something","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","346055","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6785","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","kick something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","354991","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8934","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","4","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","359710","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4716","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","365302","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5591","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","372038","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6734","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","378212","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6172","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","causal","experience pain","kick something","50","","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","384887","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6673","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","causal","sit down","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","391091","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6202","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","96","","causal","become hungry","take a walk","50","","","","","","","",""
"","","","","","instructions","35","2.1.0","399756","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8664","","","[{""page_index"":0,""viewing_time"":8664}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","451879","B3BB85278A9E4E3DA98C2135D834901C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","52119","","{""feedback"":"" How well I thought the 2 actions went together. "",""age"":""46"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","",""," How well I thought the 2 actions went together. ","46","Non-Hispanic","Female","White"
