"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","14","2.1.0","65617","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2307","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","causal","become hungry","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","68647","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3030","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","32","","similar","feel scared","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","71767","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3119","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","kick something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","74207","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2440","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","59","","causal","see something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","82720","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8513","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","53","","similar","think about something","remember something","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","85581","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2860","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","29","","similar","kick something","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","90809","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5228","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","51","","causal","choose what to do","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","93559","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2749","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","take a walk","","50","think about something","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","96153","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2594","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","69","","causal","remember something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","99352","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3198","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","39","","similar","become hungry","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","104867","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5514","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","108223","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3356","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","34","","causal","jump up and down","","50","think about something","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","110451","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2227","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","57","","similar","experience pain","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","113090","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2639","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","causal","reach for something","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","116527","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3436","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","similar","remember something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","119301","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2774","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","causal","get sick","","50","see something","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","121295","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","1993","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","hear something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","123859","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2563","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","41","","similar","sit down","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","127235","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3375","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","46","","similar","choose what to do","remember something","50","","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","130154","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2919","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","34","","similar","get tired","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","133389","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3234","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","causal","think about something","","50","take a walk","","","","","","",""
"","","","","","instructions","35","2.1.0","138981","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5592","","","[{""page_index"":0,""viewing_time"":5591}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","164112","968B1BE01F74416E9E9274D5EF1EBFF4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","25130","","{""feedback"":""My gut instinct "",""age"":""26"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","My gut instinct ","26","Non-Hispanic","Female","White"
