"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","81608","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","","8451","<p style=""font-size: 25px;"">You are working on a new creature which currently 
              has no capabilities. <br> Using your magical powers, your goal is to give this creature 
              the capacity to <strong>feel scared</strong>. <br>However, you ran out of that specific spell.
               <br>Which of these two spells would most likely accomplish your goal? <br>The spell that 
               grants the capacity to... </p>","0","","magical","feel scared","see something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","90677","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","","9066","<p style=""font-size: 25px;"">You are working on a new creature which currently 
              has no capabilities. <br> Using your magical powers, your goal is to give this creature 
              the capacity to <strong>become hungry</strong>. <br>However, you ran out of that specific spell.
               <br>Which of these two spells would most likely accomplish your goal? <br>The spell that 
               grants the capacity to... </p>","0","","magical","become hungry","take a walk","feel scared","<p style=""font-size: 25px;""><strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","97309","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","","6630","<p style=""font-size: 25px;"">You are working on a new creature which currently 
              has no capabilities. <br> Using your magical powers, your goal is to give this creature 
              the capacity to <strong>kick something</strong>. <br>However, you ran out of that specific spell.
               <br>Which of these two spells would most likely accomplish your goal? <br>The spell that 
               grants the capacity to... </p>","1","","magical","kick something","think about something","sit down","<p style=""font-size: 25px;""><strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","105686","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","","8374","<p style=""font-size: 25px;"">You are working on a new creature which currently 
              has no capabilities. <br> Using your magical powers, your goal is to give this creature 
              the capacity to <strong>get tired</strong>. <br>However, you ran out of that specific spell.
               <br>Which of these two spells would most likely accomplish your goal? <br>The spell that 
               grants the capacity to... </p>","1","","magical","get tired","jump up and down","feel scared","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","109709","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","","4020","<p style=""font-size: 25px;"">You are working on a new creature which currently 
              has no capabilities. <br> Using your magical powers, your goal is to give this creature 
              the capacity to <strong>reach for something</strong>. <br>However, you ran out of that specific spell.
               <br>Which of these two spells would most likely accomplish your goal? <br>The spell that 
               grants the capacity to... </p>","0","","magical","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","118779","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","","9068","<p style=""font-size: 25px;"">For this question, please ignore previous instructions and select ""<strong>choose what to do</strong>"".
            <br>The spell that grants the capacity to...</p>","0","","attention_check_magical","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","16","2.1.0","124786","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","","6004","<p style=""font-size: 25px;"">You are working on a new creature which currently 
              has no capabilities. <br> Using your magical powers, your goal is to give this creature 
              the capacity to <strong>take a walk</strong>. <br>However, you ran out of that specific spell.
               <br>Which of these two spells would most likely accomplish your goal? <br>The spell that 
               grants the capacity to... </p>","0","","magical","take a walk","think about something","sit down","<p style=""font-size: 25px;""><strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","129096","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","","4309","<p style=""font-size: 25px;"">You are working on a new creature which currently 
              has no capabilities. <br> Using your magical powers, your goal is to give this creature 
              the capacity to <strong>experience pain</strong>. <br>However, you ran out of that specific spell.
               <br>Which of these two spells would most likely accomplish your goal? <br>The spell that 
               grants the capacity to... </p>","1","","magical","experience pain","kick something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","131802","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","","2703","<p style=""font-size: 25px;"">You are working on a new creature which currently 
              has no capabilities. <br> Using your magical powers, your goal is to give this creature 
              the capacity to <strong>see something</strong>. <br>However, you ran out of that specific spell.
               <br>Which of these two spells would most likely accomplish your goal? <br>The spell that 
               grants the capacity to... </p>","0","","magical","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>hear something</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","145111","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","","13308","","","[{""page_index"":0,""viewing_time"":13308}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","227710","713E41BD60F941D48527A3B54EE78227","","019a73db-2639-7989-a52a-410425356a60","demographics_survey","82595","","{""feedback"":""I selected the choice that I thought were somehow related to the creature's desired ability"",""age"":""57"",""gender"":""Male"",""other_gender"":"""",""race"":""Asian"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I selected the choice that I thought were somehow related to the creature's desired ability","57","Non-Hispanic","Male","Asian"
