"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","164371","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","","7009","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>feel scared</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","feel scared","see something","become hungry","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","170009","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","","5635","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>see something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","177137","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","","7127","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>jump up and down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","jump up and down","think about something","sit down","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","180982","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","","3842","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>become hungry</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","become hungry","take a walk","experience pain","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","185645","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","","4662","<p style=""font-size: 25px;"">For this question, please select ""<strong>choose what to do</strong>""</p>
            <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","15","2.1.0","193233","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","","7586","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>hear something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","hear something","take a walk","see something","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","198069","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","","4835","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>sit down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","292938","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","","94868","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>think about something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","think about something","take a walk","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","314490","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","","21550","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>kick something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","kick something","think about something","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","330925","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","","16434","","","[{""page_index"":0,""viewing_time"":16434}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","485508","57E23E3EE2D745F1A80C98C77E9A6A7B","0521ec15-6353-4ced-abbb-afd6387ba8a7","96564893-8422-4b16-9829-37cef1b14394","demographics_survey","154583","","{""feedback"":""I just choose which whatever would cause a similar result."",""age"":""25"",""gender"":""Female"",""other_gender"":"""",""race"":""American Indian/Alaska Native"",""other_race"":"""",""ethnicity"":""Hispanic""}","","","","","","","","I just choose which whatever would cause a similar result.","25","Hispanic","Female","American Indian/Alaska Native"
