"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","185089","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","","6485","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>hear something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","hear something","take a walk","see something","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","187789","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","","2699","<p style=""font-size: 25px;"">For this question, please select ""<strong>choose what to do</strong>""</p>
            <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","12","2.1.0","195496","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","","7705","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>see something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","202169","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","","6671","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>choose what to do</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","choose what to do","feel scared","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","210933","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","","8762","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>take a walk</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","take a walk","think about something","jump up and down","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","235403","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","","24469","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>feel scared</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","feel scared","see something","become hungry","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","256178","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","","20774","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>reach for something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","260765","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","","4585","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>remember something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","remember something","take a walk","think about something","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","265057","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","","4291","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>sit down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","301349","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","","36291","","","[{""page_index"":0,""viewing_time"":36291}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","356969","C86235A87B3D463994BAD27C6259B250","3a696868-8dde-40aa-a480-63be859cfaf3","96564893-8422-4b16-9829-37cef1b14394","demographics_survey","55598","","{""feedback"":""No factors influenced my responses other than correlations that sound appropriate for the expected spell."",""age"":""26"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","No factors influenced my responses other than correlations that sound appropriate for the expected spell.","26","Non-Hispanic","Female","White"
