"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","57709","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","","3862","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>sit down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","59711","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","","2001","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>feel scared</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","feel scared","see something","become hungry","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","62719","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","","3007","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>choose what to do</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","choose what to do","feel scared","remember something","<p style=""font-size: 25px;""><strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","64758","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","","2037","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>hear something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","hear something","take a walk","see something","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","67434","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","","2675","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>remember something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","remember something","take a walk","think about something","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","70825","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","","3390","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get sick</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","get sick","see something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","72828","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","","2002","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>become hungry</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","become hungry","take a walk","experience pain","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","76767","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","","3939","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>jump up and down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","jump up and down","think about something","sit down","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","78265","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","","1497","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>experience pain</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","experience pain","kick something","feel scared","<p style=""font-size: 25px;""><strong>feel scared</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","81303","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","","3037","","","[{""page_index"":0,""viewing_time"":3037}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","105612","52CA9F209C634E2CA7F14D0800D4105F","ee96d2e9-a509-463a-862c-f82b27bb343c","96564893-8422-4b16-9829-37cef1b14394","demographics_survey","24300","","{""feedback"":""I was trying to think of ways to make them accomplish what was asked. Or something like it that might push them to doing it."",""age"":""42"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I was trying to think of ways to make them accomplish what was asked. Or something like it that might push them to doing it.","42","Non-Hispanic","Female","White"
