"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","140595","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","","6034","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>sit down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","144664","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","","4069","<p style=""font-size: 25px;"">For this question, please select ""<strong>choose what to do</strong>""</p>
            <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","12","2.1.0","157090","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","","12425","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>become hungry</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","become hungry","take a walk","experience pain","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","170061","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","","12970","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get tired</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","get tired","jump up and down","feel scared","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","177692","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","","7630","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>see something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","183125","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","","5433","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get sick</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","get sick","see something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","191120","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","","7993","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>experience pain</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","experience pain","kick something","feel scared","<p style=""font-size: 25px;""><strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","195403","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","","4283","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>think about something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","think about something","take a walk","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","200102","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","","4697","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>take a walk</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","take a walk","think about something","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","246958","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","","46856","","","[{""page_index"":0,""viewing_time"":46856}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","349884","1EEAC5126F4245F29D95801E3E5A9272","7165bea5-33a9-4a1e-9e48-1991900b116f","96564893-8422-4b16-9829-37cef1b14394","demographics_survey","102918","","{""feedback"":""Treated it as human at first. Then remember it is a creature."",""age"":""51"",""gender"":""Female"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Hispanic""}","","","","","","","","Treated it as human at first. Then remember it is a creature.","51","Hispanic","Female","Black/African American"
