"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","186837","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","","4795","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>choose what to do</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","choose what to do","feel scared","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","190032","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","","3190","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get tired</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","get tired","jump up and down","feel scared","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","194047","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","","4010","<p style=""font-size: 25px;"">For this question, please select ""<strong>choose what to do</strong>""</p>
            <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","13","2.1.0","199633","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","","5581","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>hear something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","hear something","take a walk","see something","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","203151","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","","3514","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>jump up and down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","jump up and down","think about something","sit down","<p style=""font-size: 25px;""><strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","205752","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","","2597","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>reach for something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","211068","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","","5312","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>feel scared</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","feel scared","see something","become hungry","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","213717","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","","2644","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>see something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","216933","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","","3213","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>take a walk</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","take a walk","think about something","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","221266","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","","4330","","","[{""page_index"":0,""viewing_time"":4330}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","294997","3D2AE31CAFF849B7AEAE287807E54256","edeb2d43-955b-4984-9b36-98d0c79ea216","96564893-8422-4b16-9829-37cef1b14394","demographics_survey","73718","","{""feedback"":""The factors that helped me decide was looking at the nearest alternative."",""age"":""26"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","The factors that helped me decide was looking at the nearest alternative.","26","Non-Hispanic","Male","White"
