"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","51290","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","","5275","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>get sick</strong>? <br>I would make them... </p>","1","","ordinary","get sick","see something","get tired","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","55801","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","","4510","<p style=""font-size: 25px;"">For this question, please ignore previous instructions and select ""<strong>choose what to do</strong>"".
            <br>I would make them...</p>","0","","attention_check_ordinary","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","12","2.1.0","60245","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","","4443","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>get tired</strong>? <br>I would make them... </p>","0","","ordinary","get tired","jump up and down","feel scared","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","63496","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","","3250","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>kick something</strong>? <br>I would make them... </p>","1","","ordinary","kick something","think about something","sit down","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","66523","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","","3025","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>feel scared</strong>? <br>I would make them... </p>","0","","ordinary","feel scared","see something","get tired","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","69110","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","","2587","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>reach for something</strong>? <br>I would make them... </p>","0","","ordinary","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","73453","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","","4341","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>take a walk</strong>? <br>I would make them... </p>","1","","ordinary","take a walk","think about something","sit down","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","76524","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","","3070","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>jump up and down</strong>? <br>I would make them... </p>","1","","ordinary","jump up and down","see something","sit down","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","85400","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","","8875","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>sit down</strong>? <br>I would make them... </p>","0","","ordinary","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","87110","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","","1709","","","[{""page_index"":0,""viewing_time"":1709}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","110715","B4C808308BBB44908441C8E470E21B60","","019a7554-4882-75ac-add4-95f1a495302d","demographics_survey","23602","","{""feedback"":""logical options vs less logical ones"",""age"":""57"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","logical options vs less logical ones","57","Non-Hispanic","Male","White"
