"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","16","2.1.0","95799","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2958","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","similar","sit down","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","98408","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2606","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","causal","remember something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","103817","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5408","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","12","","causal","kick something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","108155","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4335","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","14","","similar","hear something","see something","50","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","112148","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3991","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","3","","similar","reach for something","kick something","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","117536","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5386","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","15","","similar","kick something","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","121137","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3599","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","sit down","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","124257","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3118","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","68","","causal","reach for something","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","128385","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4125","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","134243","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5856","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","28","","causal","hear something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","138896","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4650","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","2","","similar","take a walk","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","143396","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4498","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","1","","similar","feel scared","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","147278","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3880","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","5","","similar","choose what to do","remember something","50","","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","153054","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5773","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","22","","similar","remember something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","159895","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6839","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","70","","similar","experience pain","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","163565","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3667","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","causal","get tired","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","166736","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3168","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","6","","similar","get tired","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","170859","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4121","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","2","","similar","jump up and down","sit down","50","","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","174351","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3490","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","1","","causal","jump up and down","","50","think about something","","","","","","",""
"","","","","","instructions","35","2.1.0","175728","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","1375","","","[{""page_index"":0,""viewing_time"":1375}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","195422","0EE6C1B62A404452B956F5D91E19D6EB","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","19690","","{""feedback"":""how much the statement made sense"",""age"":""26"",""gender"":""Male"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","how much the statement made sense","26","Non-Hispanic","Male","Black/African American"
